month,day,slp,maxtemp,avgtemp,mintemp,dewtemp,rh,cld,rf,sunhr,prewd,avgws,year
11,10,1016.8,22.1,18.6,16.5,15.5,83,24,  0.0,10.0, 080#, 13.6#,1990
11,11,1019.1,19.1,17.8,16.7,14.4,81,59,Trace,5.2,080,31.7,1990
11,12,1020.0,20.9,18.5,16.9,15.8,85,37,  0.0,7.5,070,15.5,1990
11,13,1018.8,18.3,17.4,16.6,14.2,82,88,Trace,0.0,090,36.5,1990
11,14,1016.0,17.8,17.0,16.2,14.0,82,88,Trace,0.3,080,34.6,1990
11,15,1015.3,20.2,16.6,12.7,14.4,87,94,  3.3,0.2,360,24.9,1990
11,16,1019.5,14.5,12.9,10.4, 7.5,70,82,Trace,2.1, 010#, 27.2#,1990
11,17,1016.9,16.0,14.6,12.9,10.7,77,86,Trace,1.7,070,33.8,1990
11,18,1014.4,18.0,16.7,15.2,14.7,88,87,  1.3,0.2,080,25.8,1990
11,19,1018.5,18.0,15.9,13.5,14.6,92,99,  6.7,0.0,010,24.1,1990
11,20,1023.2,13.9,12.1,10.9, 9.5,84,98,  0.3,0.0,010,32.2,1990
11,21,1022.0,14.5,12.7,10.2,10.2,85,98,  0.6,0.0,060,24.5,1990
11,22,1021.0,15.4,14.0,12.0,11.6,85,100,  0.3,0.0, 010#, 24.1#,1990
11,23,1023.8,13.2,11.4, 8.9, 7.7,78,91,  1.6,0.0,360,35.6,1990
11,24,1022.2,15.5,13.5,11.4, 7.8,69,78,Trace,4.5,080,37.3,1990
11,25,1022.9,17.2,14.8,12.3,10.4,75,71,  0.9,6.8,070,31.3,1990
11,26,1023.6,18.3,15.9,14.4,11.9,77,82,Trace,3.1,080,31.4,1990
11,27,1022.3,19.1,16.3,14.1,12.1,77,41,  0.0,9.6,080,23.1,1990
11,28,1019.6,20.2,17.8,16.0,13.4,75,82,Trace,1.2,050,17.5,1990
12,01,1016.1,17.4,16.1,14.6,14.5,90,98,  0.4,0.0,070,24.4,1990
12,02,1019.0,17.4,15.9,14.5,13.4,85,93,  3.0,0.3,010,24.9,1990
12,03,1022.0,17.2,15.8,14.7,12.0,78,84,  0.0,2.2,070,31.4,1990
12,04,1022.4,16.8,15.9,15.3,11.1,74,83,  0.0,3.1,080,36.2,1990
12,05,1021.4,18.2,16.9,15.6,12.6,76,83,  0.1,5.5,070,27.8,1990
12,06,1022.5,19.4,17.7,16.3,14.2,80,86,Trace,3.4,080,21.6,1990
12,07,1023.1,19.8,17.4,16.0,12.8,75,59,Trace,5.4,090,35.9,1990
12,08,1020.1,19.4,17.6,16.5,14.4,82,46,  0.0,7.7,090,25.5,1990
12,09,1017.6,21.3,18.6,16.5,15.8,84,32,  0.0,6.9,090,15.4,1990
12,10,1016.8,22.1,18.6,16.5,15.5,83,24,  0.0,10.0, 080#, 13.6#,1990
12,11,1019.1,19.1,17.8,16.7,14.4,81,59,Trace,5.2,080,31.7,1990
12,12,1020.0,20.9,18.5,16.9,15.8,85,37,  0.0,7.5,070,15.5,1990
12,13,1018.8,18.3,17.4,16.6,14.2,82,88,Trace,0.0,090,36.5,1990
12,14,1016.0,17.8,17.0,16.2,14.0,82,88,Trace,0.3,080,34.6,1990
12,15,1015.3,20.2,16.6,12.7,14.4,87,94,  3.3,0.2,360,24.9,1990
12,16,1019.5,14.5,12.9,10.4, 7.5,70,82,Trace,2.1, 010#, 27.2#,1990
12,17,1016.9,16.0,14.6,12.9,10.7,77,86,Trace,1.7,070,33.8,1990
12,18,1014.4,18.0,16.7,15.2,14.7,88,87,  1.3,0.2,080,25.8,1990
12,19,1018.5,18.0,15.9,13.5,14.6,92,99,  6.7,0.0,010,24.1,1990
12,20,1023.2,13.9,12.1,10.9, 9.5,84,98,  0.3,0.0,010,32.2,1990
12,21,1022.0,14.5,12.7,10.2,10.2,85,98,  0.6,0.0,060,24.5,1990
12,22,1021.0,15.4,14.0,12.0,11.6,85,100,  0.3,0.0, 010#, 24.1#,1990
12,23,1023.8,13.2,11.4, 8.9, 7.7,78,91,  1.6,0.0,360,35.6,1990
12,24,1022.2,15.5,13.5,11.4, 7.8,69,78,Trace,4.5,080,37.3,1990
12,25,1022.9,17.2,14.8,12.3,10.4,75,71,  0.9,6.8,070,31.3,1990
12,26,1023.6,18.3,15.9,14.4,11.9,77,82,Trace,3.1,080,31.4,1990
12,27,1022.3,19.1,16.3,14.1,12.1,77,41,  0.0,9.6,080,23.1,1990
12,28,1019.6,20.2,17.8,16.0,13.4,75,82,Trace,1.2,050,17.5,1990
12,29,1018.9,20.0,18.0,16.5,17.0,94,97,  9.6,0.3, 020#, 19.4#,1990
1,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
1,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
1,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
1,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
1,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
1,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
1,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
1,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
1,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
1,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
1,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
1,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
1,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
1,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
1,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
1,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
1,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
1,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
1,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
1,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
1,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
1,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
1,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
1,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
1,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
1,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
1,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
1,28,1020.8,19.6,16.9,14.4,12.3,75,49,  0.0,9.3,***,20.8,1991
1,29,1021.2,19.8,17.0,14.7,11.8,72,36,  0.0,9.2,***,24.5,1991
1,30,1022.3,19.7,17.2,15.3,12.3,73,86,Trace,2.3,***,24.2,1991
2,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
2,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
2,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
2,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
2,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
2,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
2,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
2,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
2,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
2,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
2,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
2,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
2,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
2,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
2,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
2,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
2,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
2,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
2,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
2,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
2,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
2,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
2,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
2,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
2,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
2,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
2,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
3,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
3,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
3,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
3,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
3,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
3,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
3,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
3,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
3,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
3,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
3,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
3,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
3,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
3,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
3,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
3,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
3,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
3,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
3,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
3,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
3,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
3,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
3,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
3,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
3,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
3,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
3,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
3,28,1020.8,19.6,16.9,14.4,12.3,75,49,  0.0,9.3,***,20.8,1991
3,29,1021.2,19.8,17.0,14.7,11.8,72,36,  0.0,9.2,***,24.5,1991
3,30,1022.3,19.7,17.2,15.3,12.3,73,86,Trace,2.3,***,24.2,1991
4,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
4,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
4,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
4,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
4,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
4,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
4,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
4,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
4,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
4,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
4,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
4,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
4,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
4,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
4,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
4,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
4,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
4,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
4,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
4,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
4,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
4,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
4,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
4,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
4,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
4,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
4,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
4,28,1020.8,19.6,16.9,14.4,12.3,75,49,  0.0,9.3,***,20.8,1991
4,29,1021.2,19.8,17.0,14.7,11.8,72,36,  0.0,9.2,***,24.5,1991
5,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
5,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
5,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
5,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
5,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
5,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
5,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
5,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
5,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
5,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
5,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
5,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
5,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
5,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
5,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
5,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
5,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
5,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
5,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
5,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
5,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
5,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
5,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
5,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
5,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
5,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
5,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
5,28,1020.8,19.6,16.9,14.4,12.3,75,49,  0.0,9.3,***,20.8,1991
5,29,1021.2,19.8,17.0,14.7,11.8,72,36,  0.0,9.2,***,24.5,1991
5,30,1022.3,19.7,17.2,15.3,12.3,73,86,Trace,2.3,***,24.2,1991
6,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
6,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
6,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
6,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
6,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
6,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
6,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
6,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
6,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
6,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
6,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
6,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
6,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
6,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
6,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
6,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
6,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
6,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
6,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
6,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
6,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
6,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
6,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
6,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
6,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
6,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
6,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
6,28,1020.8,19.6,16.9,14.4,12.3,75,49,  0.0,9.3,***,20.8,1991
6,29,1021.2,19.8,17.0,14.7,11.8,72,36,  0.0,9.2,***,24.5,1991
7,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
7,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
7,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
7,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
7,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
7,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
7,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
7,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
7,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
7,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
7,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
7,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
7,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
7,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
7,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
7,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
7,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
7,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
7,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
7,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
7,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
7,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
7,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
7,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
7,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
7,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
7,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
7,28,1020.8,19.6,16.9,14.4,12.3,75,49,  0.0,9.3,***,20.8,1991
7,29,1021.2,19.8,17.0,14.7,11.8,72,36,  0.0,9.2,***,24.5,1991
7,30,1022.3,19.7,17.2,15.3,12.3,73,86,Trace,2.3,***,24.2,1991
8,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
8,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
8,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
8,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
8,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
8,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
8,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
8,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
8,09,1020.7,15.6,14.9,13.8,11.1,78,92,  0.0,0.4,***, 37.0#,1991
8,10,1017.9,17.7,16.2,14.6,13.2,83,88,  0.0,1.6, 070#, 25.4#,1991
8,11,1017.5,17.6,16.5,14.7,14.1,86,88,  8.4,0.0, 010#, 19.7#,1991
8,12,1020.8,15.3,14.2,12.9,11.7,85,95,  1.9,0.0,010,27.0,1991
8,13,1021.3,16.1,15.3,14.3,11.2,77,95,Trace,1.9, 080#,43.0,1991
8,14,1022.6,16.6,15.2,13.1,12.4,84,99,  0.5,0.0,***,35.2,1991
8,15,1025.4,15.9,14.1,11.7, 9.7,75,88,  0.5,0.0,***,29.6,1991
8,16,1024.1,18.9,16.3,14.8,11.4,73,61,  0.0,4.5,***, 33.4#,1991
8,17,1022.1,19.1,16.9,15.1,12.8,77,17,  0.0,9.8,***, 26.0#,1991
8,18,1020.8,17.4,16.5,15.3,12.5,77,65,  0.0,4.5,***, 38.4#,1991
8,19,1018.8,19.0,17.2,16.1,14.0,81,55,  0.0,7.4,***,29.5,1991
8,20,1017.3,20.4,18.5,16.9,15.7,84,52,  0.0,8.4,***, 21.0#,1991
8,21,1017.4,22.8,19.7,17.9,17.0,85,21,  0.0,9.5,***,9.7,1991
8,22,1019.0,22.3,18.8,17.7,16.5,87,81,  0.0,1.5,***,24.7,1991
8,23,1020.4,18.8,17.6,16.5,14.2,81,67,Trace,6.5,***,35.5,1991
8,24,1019.2,20.8,18.8,17.0,15.7,82,81,Trace,3.1,***,20.3,1991
8,25,1020.0,19.7,18.4,17.6,15.3,82,76,  0.0,4.0,***,30.0,1991
8,26,1021.7,17.9,17.2,15.9,14.5,84,78,Trace,0.7,***, 24.0#,1991
8,27,1022.5,16.6,15.7,14.3,11.4,75,93,  0.0,0.0,***,19.4,1991
8,28,1020.8,19.6,16.9,14.4,12.3,75,49,  0.0,9.3,***,20.8,1991
8,29,1021.2,19.8,17.0,14.7,11.8,72,36,  0.0,9.2,***,24.5,1991
8,30,1022.3,19.7,17.2,15.3,12.3,73,86,Trace,2.3,***,24.2,1991
9,01,1015.3,23.9,20.2,18.4,18.1,88,33,  0.0,7.6,***, 7.8#,1991
9,02,1018.3,21.1,19.0,17.4,15.3,80,61,  0.0,5.6,***, 29.8#,1991
9,03,1019.6,20.7,18.7,17.9,15.3,80,76,  0.0,3.6,***, 25.3#,1991
9,04,1018.3,19.9,18.8,18.1,15.5,81,78,Trace,3.0,***, 26.0#,1991
9,05,1019.5,19.2,13.6,11.8,11.3,86,90,  5.1,0.0,***,28.4,1991
9,06,1018.4,15.5,14.6,13.0,13.1,90,97,  2.2,0.0,***,36.3,1991
9,07,1017.3,17.2,16.1,14.9,14.7,92,100,  7.6,0.0,***, 20.2#,1991
9,08,1019.1,18.1,15.8,14.5,13.1,85,91,  2.5,1.6,***, 26.5#,1991
